Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class,Safety_Stock,Reorder_Point,Target_Stock_Level,Inventory_Coverage,Service_Level_Achievement,Inventory_Risk
1153,IC450226,217.0,3.24,6.16,1.9,27,0.6,Fast Moving,10.164,13.404,16.644,5.137037037037036,100.0,Medium Risk
1153,IC450589,7.0,0.1,0.31,2.93,7,0.9,Slow Moving,0.5115,0.6114999999999999,0.7114999999999999,7.114999999999998,100.0,High Risk
1153,IC500188,14.0,0.21,0.47,2.27,12,0.82,Slow Moving,0.7755,0.9854999999999999,1.1955,5.692857142857143,100.0,High Risk
1153,IC500189,8.0,0.12,0.37,3.08,7,0.9,Slow Moving,0.6104999999999999,0.7304999999999999,0.8504999999999999,7.0874999999999995,100.0,High Risk
1153,IC501310,151.0,2.25,3.53,1.56,32,0.52,Fast Moving,5.8245,8.0745,10.3245,4.588666666666667,100.0,Medium Risk
1153,IC501311,152.0,2.27,3.5,1.54,32,0.52,Fast Moving,5.7749999999999995,8.045,10.315,4.544052863436123,100.0,Medium Risk
1153,IC501677,8.0,0.12,0.37,3.08,7,0.9,Slow Moving,0.6104999999999999,0.7304999999999999,0.8504999999999999,7.0874999999999995,100.0,High Risk
1153,IC502671,19.0,0.28,0.64,2.26,13,0.81,Slow Moving,1.056,1.336,1.616,5.771428571428571,100.0,High Risk
1153,IC508172,18.0,0.27,0.91,3.38,9,0.87,Slow Moving,1.5015,1.7715,2.0415,7.561111111111111,100.0,High Risk
1153,IC511486,4.0,0.06,0.34,5.7,2,0.97,Intermittent,0.561,0.621,0.681,11.350000000000001,100.0,High Risk
1153,IC513045,12.0,0.18,0.38,2.14,12,0.82,Slow Moving,0.627,0.8069999999999999,0.9869999999999999,5.4833333333333325,100.0,High Risk
1153,IC515482,77.0,1.15,1.38,1.21,35,0.48,Fast Moving,2.2769999999999997,3.4269999999999996,4.577,3.9800000000000004,100.0,Medium Risk
1153,IC515888,61.0,0.91,1.6,1.76,22,0.67,Slow Moving,2.64,3.5500000000000003,4.46,4.901098901098901,100.0,Medium Risk
1153,IC800717,16.0,0.24,1.36,5.7,2,0.97,Intermittent,2.244,2.484,2.724,11.350000000000001,100.0,High Risk
1153,IC801229,4.0,0.06,0.34,5.7,2,0.97,Intermittent,0.561,0.621,0.681,11.350000000000001,100.0,High Risk
1153,IC802133,4.0,0.06,0.34,5.7,2,0.97,Intermittent,0.561,0.621,0.681,11.350000000000001,100.0,High Risk
1153,IC802228,4.0,0.06,0.34,5.7,2,0.97,Intermittent,0.561,0.621,0.681,11.350000000000001,100.0,High Risk
1153,ID204662,7.0,0.1,0.63,5.99,3,0.96,Intermittent,1.0394999999999999,1.1395,1.2395,12.395,100.0,High Risk
1153,ID205488,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,ID301072,12.0,0.18,0.83,4.62,3,0.96,Intermittent,1.3695,1.5494999999999999,1.7294999999999998,9.608333333333333,100.0,High Risk
1153,ID305965,4.0,0.06,0.34,5.7,2,0.97,Intermittent,0.561,0.621,0.681,11.350000000000001,100.0,High Risk
1153,ID321856,4.0,0.06,0.34,5.7,2,0.97,Intermittent,0.561,0.621,0.681,11.350000000000001,100.0,High Risk
1153,ID322711,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,ID325130,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,ID327286,6.0,0.09,0.33,3.73,5,0.93,Intermittent,0.5445,0.6345,0.7244999999999999,8.049999999999999,100.0,High Risk
1153,ID333971,4.0,0.06,0.24,3.97,4,0.94,Intermittent,0.39599999999999996,0.45599999999999996,0.516,8.600000000000001,100.0,High Risk
1153,ID335895,5.0,0.07,0.36,4.81,3,0.96,Intermittent,0.594,0.6639999999999999,0.734,10.485714285714284,100.0,High Risk
1153,ID337615,9.0,0.13,0.54,4.05,4,0.94,Intermittent,0.891,1.021,1.1509999999999998,8.853846153846153,100.0,High Risk
1153,ID339057,15.0,0.22,0.73,3.26,8,0.88,Slow Moving,1.2045,1.4244999999999999,1.6444999999999999,7.475,100.0,High Risk
1153,ID340514,6.0,0.09,0.51,5.7,3,0.96,Intermittent,0.8414999999999999,0.9314999999999999,1.0214999999999999,11.35,100.0,High Risk
1153,ID342888,26.0,0.39,0.86,2.22,19,0.72,Slow Moving,1.4189999999999998,1.8089999999999997,2.199,5.638461538461538,100.0,High Risk
1153,ID344361,8.0,0.12,0.53,4.47,5,0.93,Intermittent,0.8744999999999999,0.9944999999999999,1.1145,9.287500000000001,100.0,High Risk
1153,ID348875,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,ID349523,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,ID350055,26.0,0.39,0.77,1.99,18,0.73,Slow Moving,1.2705,1.6604999999999999,2.0505,5.257692307692308,100.0,Medium Risk
1153,ID350637,27.0,0.4,1.76,4.37,6,0.91,Slow Moving,2.904,3.304,3.7039999999999997,9.259999999999998,100.0,High Risk
1153,ID356232,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,ID358401,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,ID358403,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,ID360787,5.0,0.07,0.36,4.81,3,0.96,Intermittent,0.594,0.6639999999999999,0.734,10.485714285714284,100.0,High Risk
1153,ID361564,6.0,0.09,0.33,3.73,5,0.93,Intermittent,0.5445,0.6345,0.7244999999999999,8.049999999999999,100.0,High Risk
1153,ID364719,14.0,0.21,0.44,2.11,13,0.81,Slow Moving,0.726,0.9359999999999999,1.146,5.457142857142857,100.0,High Risk
1153,ID368828,6.0,0.09,0.41,4.62,3,0.96,Intermittent,0.6764999999999999,0.7664999999999998,0.8564999999999998,9.516666666666666,100.0,High Risk
1153,ID369226,16.0,0.24,0.63,2.62,11,0.84,Slow Moving,1.0394999999999999,1.2794999999999999,1.5194999999999999,6.33125,100.0,High Risk
1153,ID369788,5.0,0.07,0.36,4.81,3,0.96,Intermittent,0.594,0.6639999999999999,0.734,10.485714285714284,100.0,High Risk
1153,ID370251,15.0,0.22,0.54,2.42,12,0.82,Slow Moving,0.891,1.111,1.331,6.05,100.0,High Risk
1153,ID370805,136.0,2.03,3.75,1.85,20,0.7,Slow Moving,6.1875,8.2175,10.247499999999999,5.048029556650246,100.0,Medium Risk
1153,ID370829,107.0,1.6,1.98,1.24,35,0.48,Fast Moving,3.267,4.867,6.4670000000000005,4.041875,100.0,Medium Risk
1153,ID370834,67.0,1.0,1.49,1.49,29,0.57,Fast Moving,2.4585,3.4585,4.4585,4.4585,100.0,Medium Risk
1153,ID371973,32.0,0.48,0.74,1.55,23,0.66,Slow Moving,1.2209999999999999,1.7009999999999998,2.181,4.54375,100.0,Medium Risk
1153,ID373039,5.0,0.07,0.26,3.52,5,0.93,Intermittent,0.429,0.499,0.569,8.128571428571426,100.0,High Risk
1153,ID373042,6.0,0.09,0.29,3.19,6,0.91,Slow Moving,0.4784999999999999,0.5684999999999999,0.6584999999999999,7.3166666666666655,100.0,High Risk
1153,ID375842,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,ID375869,41.0,0.61,1.28,2.09,16,0.76,Slow Moving,2.112,2.722,3.332,5.462295081967213,100.0,High Risk
1153,ID376122,11.0,0.16,0.37,2.26,11,0.84,Slow Moving,0.6104999999999999,0.7705,0.9305,5.815625,100.0,High Risk
1153,ID376715,10.0,0.15,0.6,4.05,4,0.94,Intermittent,0.9899999999999999,1.14,1.2899999999999998,8.6,100.0,High Risk
1153,ID379100,28.0,0.42,0.81,1.95,18,0.73,Slow Moving,1.3365,1.7565,2.1765,5.182142857142857,100.0,Medium Risk
1153,ID379127,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,ID379710,12.0,0.18,0.52,2.88,9,0.87,Slow Moving,0.858,1.038,1.218,6.766666666666667,100.0,High Risk
1153,ID381132,7.0,0.1,0.31,2.93,7,0.9,Slow Moving,0.5115,0.6114999999999999,0.7114999999999999,7.114999999999998,100.0,High Risk
1153,ID600243,10.0,0.15,0.85,5.7,2,0.97,Intermittent,1.4024999999999999,1.5524999999999998,1.7024999999999997,11.349999999999998,100.0,High Risk
1153,ID601460,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,ID602265,12.0,0.18,0.73,4.08,5,0.93,Intermittent,1.2045,1.3844999999999998,1.5644999999999998,8.691666666666666,100.0,High Risk
1153,ID602387,4.0,0.06,0.24,3.97,4,0.94,Intermittent,0.39599999999999996,0.45599999999999996,0.516,8.600000000000001,100.0,High Risk
1153,ID602422,396.0,5.91,7.52,1.27,38,0.43,Fast Moving,12.408,18.317999999999998,24.227999999999998,4.099492385786801,100.0,Medium Risk
1153,ID602714,104.0,1.55,2.37,1.53,29,0.57,Fast Moving,3.9105,5.4605,7.0104999999999995,4.522903225806451,100.0,Medium Risk
1153,ID603004,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,ID603843,11.0,0.16,0.41,2.49,10,0.85,Slow Moving,0.6764999999999999,0.8364999999999999,0.9964999999999999,6.2281249999999995,100.0,High Risk
1153,ID604246,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,ID607967,227.0,3.39,5.52,1.63,31,0.54,Fast Moving,9.107999999999999,12.498,15.888,4.686725663716814,100.0,Medium Risk
1153,ID609384,36.0,0.54,0.95,1.77,23,0.66,Slow Moving,1.5675,2.1075,2.6475,4.902777777777778,100.0,Medium Risk
1153,ID610128,160.0,2.39,3.84,1.61,32,0.52,Fast Moving,6.335999999999999,8.725999999999999,11.116,4.651046025104602,100.0,Medium Risk
1153,ID610132,55.0,0.82,2.3,2.81,14,0.79,Slow Moving,3.7949999999999995,4.614999999999999,5.435,6.628048780487805,100.0,High Risk
1153,ID611164,9.0,0.13,0.34,2.54,9,0.87,Slow Moving,0.561,0.6910000000000001,0.8210000000000001,6.315384615384616,100.0,High Risk
1153,ID612325,121.0,1.81,2.87,1.59,32,0.52,Fast Moving,4.7355,6.5455000000000005,8.355500000000001,4.616298342541437,100.0,Medium Risk
1153,ID612328,170.0,2.54,3.81,1.5,32,0.52,Fast Moving,6.286499999999999,8.8265,11.366499999999998,4.475,100.0,Medium Risk
1153,ID612333,90.0,1.34,2.78,2.07,24,0.64,Fast Moving,4.587,5.927,7.2669999999999995,5.423134328358208,100.0,High Risk
1153,ID612401,69.0,1.03,1.6,1.56,26,0.61,Fast Moving,2.64,3.67,4.7,4.563106796116505,100.0,Medium Risk
1153,ID612403,83.0,1.24,2.27,1.83,27,0.6,Fast Moving,3.7455,4.9855,6.2255,5.020564516129032,100.0,Medium Risk
1153,ID617134,297.0,4.43,5.08,1.15,37,0.45,Fast Moving,8.382,12.812,17.241999999999997,3.8920993227990968,100.0,Medium Risk
1153,ID617284,749.0,11.18,14.46,1.29,38,0.43,Fast Moving,23.859,35.039,46.219,4.134078711985689,100.0,Medium Risk
1153,ID619242,27.0,0.4,1.21,3.0,8,0.88,Slow Moving,1.9965,2.3965,2.7965,6.99125,100.0,High Risk
1153,ID620108,80.0,1.19,1.6,1.34,32,0.52,Fast Moving,2.64,3.83,5.02,4.218487394957983,100.0,Medium Risk
1153,ID802502,6.0,0.09,0.29,3.19,6,0.91,Slow Moving,0.4784999999999999,0.5684999999999999,0.6584999999999999,7.3166666666666655,100.0,High Risk
1153,ID802918,8.0,0.12,0.68,5.7,2,0.97,Intermittent,1.122,1.242,1.362,11.350000000000001,100.0,High Risk
1153,IE000064,11.0,0.16,0.48,2.9,9,0.87,Slow Moving,0.7919999999999999,0.952,1.1119999999999999,6.949999999999999,100.0,High Risk
1153,IE314605,34.0,0.51,1.56,3.07,11,0.84,Slow Moving,2.574,3.0839999999999996,3.5939999999999994,7.047058823529411,100.0,High Risk
1153,IE319581,5.0,0.07,0.31,4.21,4,0.94,Intermittent,0.5115,0.5814999999999999,0.6515,9.307142857142855,100.0,High Risk
1153,IE323126,6.0,0.09,0.38,4.2,4,0.94,Intermittent,0.627,0.717,0.8069999999999999,8.966666666666667,100.0,High Risk
1153,IE323127,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,IE327034,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IE329930,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,IE330755,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,IE330761,34.0,0.51,1.64,3.24,13,0.81,Slow Moving,2.7059999999999995,3.2159999999999993,3.725999999999999,7.3058823529411745,100.0,High Risk
1153,IE331189,12.0,0.18,0.45,2.54,10,0.85,Slow Moving,0.7424999999999999,0.9224999999999999,1.1024999999999998,6.124999999999999,100.0,High Risk
1153,IE332600,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,IE332862,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,IE333068,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IE333451,7.0,0.1,0.31,2.93,7,0.9,Slow Moving,0.5115,0.6114999999999999,0.7114999999999999,7.114999999999998,100.0,High Risk
1153,IE450520,42.0,0.63,1.71,2.73,12,0.82,Slow Moving,2.8215,3.4515,4.0815,6.478571428571429,100.0,High Risk
1153,IE452246,12.0,0.18,0.45,2.54,10,0.85,Slow Moving,0.7424999999999999,0.9224999999999999,1.1024999999999998,6.124999999999999,100.0,High Risk
1153,IE452346,80.0,1.19,6.81,5.7,2,0.97,Intermittent,11.2365,12.426499999999999,13.616499999999998,11.442436974789915,100.0,High Risk
1153,IE452384,57.0,0.85,1.18,1.38,29,0.57,Fast Moving,1.9469999999999998,2.7969999999999997,3.647,4.290588235294117,100.0,Medium Risk
1153,IE452843,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IE453436,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IE800153,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,IE800537,80.0,1.19,6.81,5.7,2,0.97,Intermittent,11.2365,12.426499999999999,13.616499999999998,11.442436974789915,100.0,High Risk
1153,IF800220,22.0,0.33,1.87,5.7,2,0.97,Intermittent,3.0855,3.4155,3.7455000000000003,11.35,100.0,High Risk
1153,IM300380,7.0,0.1,0.43,4.1,4,0.94,Intermittent,0.7094999999999999,0.8094999999999999,0.9094999999999999,9.094999999999999,100.0,High Risk
1153,IM300413,37.0,0.55,1.48,2.68,9,0.87,Slow Moving,2.4419999999999997,2.992,3.542,6.4399999999999995,100.0,High Risk
1153,IM300843,6.0,0.09,0.51,5.7,3,0.96,Intermittent,0.8414999999999999,0.9314999999999999,1.0214999999999999,11.35,100.0,High Risk
1153,IM300958,9.0,0.13,0.49,3.61,6,0.91,Slow Moving,0.8085,0.9385,1.0685,8.21923076923077,100.0,High Risk
1153,IM301178,149.0,2.22,5.48,2.46,25,0.63,Fast Moving,9.042,11.262,13.482000000000001,6.072972972972973,100.0,High Risk
1153,IM301302,14.0,0.21,0.44,2.11,13,0.81,Slow Moving,0.726,0.9359999999999999,1.146,5.457142857142857,100.0,High Risk
1153,IM301318,884.0,13.19,14.53,1.1,39,0.42,Fast Moving,23.9745,37.1645,50.354499999999994,3.8176269901440483,100.0,Medium Risk
1153,IP303568,9.0,0.13,0.38,2.85,8,0.88,Slow Moving,0.627,0.757,0.887,6.823076923076923,100.0,High Risk
1153,IP312561,16.0,0.24,1.07,4.47,4,0.94,Intermittent,1.7655,2.0055,2.2455,9.35625,100.0,High Risk
1153,IU221165,20.0,0.3,1.59,5.34,3,0.96,Intermittent,2.6235,2.9234999999999998,3.2234999999999996,10.745,100.0,High Risk
1153,IU322517,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IU331026,5.0,0.07,0.26,3.52,5,0.93,Intermittent,0.429,0.499,0.569,8.128571428571426,100.0,High Risk
1153,IU353820,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IU409060,4.0,0.06,0.24,3.97,4,0.94,Intermittent,0.39599999999999996,0.45599999999999996,0.516,8.600000000000001,100.0,High Risk
1153,IU410125,12.0,0.18,0.42,2.35,11,0.84,Slow Moving,0.693,0.873,1.053,5.85,100.0,High Risk
1153,IU410126,6.0,0.09,0.29,3.19,6,0.91,Slow Moving,0.4784999999999999,0.5684999999999999,0.6584999999999999,7.3166666666666655,100.0,High Risk
1153,IU419927,5.0,0.07,0.26,3.52,5,0.93,Intermittent,0.429,0.499,0.569,8.128571428571426,100.0,High Risk
1153,IU419929,7.0,0.1,0.31,2.93,7,0.9,Slow Moving,0.5115,0.6114999999999999,0.7114999999999999,7.114999999999998,100.0,High Risk
1153,IU420823,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IU430377,9.0,0.13,0.69,5.13,3,0.96,Intermittent,1.1384999999999998,1.2685,1.3984999999999999,10.757692307692306,100.0,High Risk
1153,IU443333,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,IU459464,23.0,0.34,1.69,4.92,5,0.93,Intermittent,2.7885,3.1285,3.4684999999999997,10.201470588235292,100.0,High Risk
1153,IU462290,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,IU463116,9.0,0.13,0.38,2.85,8,0.88,Slow Moving,0.627,0.757,0.887,6.823076923076923,100.0,High Risk
1153,IU464736,11.0,0.16,0.44,2.7,9,0.87,Slow Moving,0.726,0.886,1.046,6.5375000000000005,100.0,High Risk
1153,IU476924,6.0,0.09,0.33,3.73,5,0.93,Intermittent,0.5445,0.6345,0.7244999999999999,8.049999999999999,100.0,High Risk
1153,IU477201,7.0,0.1,0.35,3.36,6,0.91,Slow Moving,0.5774999999999999,0.6774999999999999,0.7774999999999999,7.774999999999999,100.0,High Risk
1153,MB000273,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,TM265D,4.0,0.06,0.24,3.97,4,0.94,Intermittent,0.39599999999999996,0.45599999999999996,0.516,8.600000000000001,100.0,High Risk
1153,TM566D,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,2200976042,820.0,12.24,16.37,1.34,32,0.52,Fast Moving,27.0105,39.2505,51.490500000000004,4.206740196078432,100.0,Medium Risk
1153,2222824488,198.0,2.96,5.88,1.99,22,0.67,Slow Moving,9.702,12.661999999999999,15.622,5.277702702702703,100.0,Medium Risk
1153,2223712361,134.0,2.0,3.03,1.52,32,0.52,Fast Moving,4.999499999999999,6.999499999999999,8.9995,4.49975,100.0,Medium Risk
1153,2224152840,40.0,0.6,0.88,1.48,27,0.6,Fast Moving,1.452,2.052,2.652,4.420000000000001,100.0,Medium Risk
1153,CK100060,168.0,2.51,11.96,4.77,6,0.91,Slow Moving,19.734,22.244,24.753999999999998,9.86215139442231,100.0,High Risk
1153,CT1409CW,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,CT6059,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,FR1115,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,FR2075,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,FR2086,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IA000408,7.0,0.1,0.39,3.75,5,0.93,Intermittent,0.6435,0.7434999999999999,0.8434999999999999,8.434999999999999,100.0,High Risk
1153,IA000909,11.0,0.16,0.44,2.7,9,0.87,Slow Moving,0.726,0.886,1.046,6.5375000000000005,100.0,High Risk
1153,IA206572,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,IA209546,6.0,0.09,0.38,4.2,4,0.94,Intermittent,0.627,0.717,0.8069999999999999,8.966666666666667,100.0,High Risk
1153,IA209848,6.0,0.09,0.73,8.12,1,0.99,Intermittent,1.2045,1.2945,1.3845,15.383333333333335,100.0,High Risk
1153,IA210423,9.0,0.13,0.69,5.13,3,0.96,Intermittent,1.1384999999999998,1.2685,1.3984999999999999,10.757692307692306,100.0,High Risk
1153,IA221160,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IA234791,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IA234792,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IA234801,7.0,0.1,0.31,2.93,7,0.9,Slow Moving,0.5115,0.6114999999999999,0.7114999999999999,7.114999999999998,100.0,High Risk
1153,IA304610,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IA305137,3.0,0.04,0.27,6.02,2,0.97,Intermittent,0.4455,0.4855,0.5255,13.1375,100.0,High Risk
1153,IA332285,4.0,0.06,0.24,3.97,4,0.94,Intermittent,0.39599999999999996,0.45599999999999996,0.516,8.600000000000001,100.0,High Risk
1153,IA332405,18.0,0.27,0.84,3.12,8,0.88,Slow Moving,1.386,1.656,1.926,7.133333333333333,100.0,High Risk
1153,IA340760,8.0,0.12,0.41,3.4,6,0.91,Slow Moving,0.6764999999999999,0.7964999999999999,0.9164999999999999,7.637499999999999,100.0,High Risk
1153,IA344110,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IA345003,33.0,0.49,3.42,6.95,3,0.96,Intermittent,5.643,6.133,6.623,13.516326530612245,100.0,High Risk
1153,IA345191,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IA347013,14.0,0.21,0.47,2.27,12,0.82,Slow Moving,0.7755,0.9854999999999999,1.1955,5.692857142857143,100.0,High Risk
1153,IA450385,15.0,0.22,0.57,2.54,11,0.84,Slow Moving,0.9404999999999999,1.1604999999999999,1.3804999999999998,6.2749999999999995,100.0,High Risk
1153,IA451150,28.0,0.42,0.9,2.15,17,0.75,Slow Moving,1.4849999999999999,1.9049999999999998,2.3249999999999997,5.535714285714286,100.0,High Risk
1153,IA451210,5.0,0.07,0.31,4.21,4,0.94,Intermittent,0.5115,0.5814999999999999,0.6515,9.307142857142855,100.0,High Risk
1153,IA451849,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IA453161,182.0,2.72,5.23,1.92,25,0.63,Fast Moving,8.6295,11.3495,14.069500000000001,5.172610294117647,100.0,Medium Risk
1153,IA453187,2.0,0.03,0.24,8.12,1,0.99,Intermittent,0.39599999999999996,0.42599999999999993,0.45599999999999996,15.2,100.0,High Risk
1153,IA453412,8.0,0.12,0.37,3.08,7,0.9,Slow Moving,0.6104999999999999,0.7304999999999999,0.8504999999999999,7.0874999999999995,100.0,High Risk
1153,IA453415,8.0,0.12,0.5,4.22,4,0.94,Intermittent,0.825,0.945,1.065,8.875,100.0,High Risk
1153,IA453418,12.0,0.18,0.52,2.88,9,0.87,Slow Moving,0.858,1.038,1.218,6.766666666666667,100.0,High Risk
1153,IA455762,7.0,0.1,0.39,3.75,5,0.93,Intermittent,0.6435,0.7434999999999999,0.8434999999999999,8.434999999999999,100.0,High Risk
1153,IA803038,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IB010300,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IB010302,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IB303183,65.0,0.97,1.7,1.75,25,0.63,Fast Moving,2.8049999999999997,3.7749999999999995,4.744999999999999,4.891752577319587,100.0,Medium Risk
1153,IB316363PR,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,IB316663PR,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IC000133,5.0,0.07,0.26,3.52,5,0.93,Intermittent,0.429,0.499,0.569,8.128571428571426,100.0,High Risk
1153,IC000238,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IC000239,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IC000240,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IC302946,12.0,0.18,0.62,3.47,7,0.9,Slow Moving,1.023,1.2029999999999998,1.3829999999999998,7.683333333333333,100.0,High Risk
1153,IC317793,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,IC318798,16.0,0.24,0.69,2.9,9,0.87,Slow Moving,1.1384999999999998,1.3784999999999998,1.6184999999999998,6.7437499999999995,100.0,High Risk
1153,IC324346,8.0,0.12,0.41,3.4,6,0.91,Slow Moving,0.6764999999999999,0.7964999999999999,0.9164999999999999,7.637499999999999,100.0,High Risk
1153,IC325983,5.0,0.07,0.31,4.21,4,0.94,Intermittent,0.5115,0.5814999999999999,0.6515,9.307142857142855,100.0,High Risk
