Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class,Demand_Percentage,Cumulative_Percentage,ABC_Class,XYZ_Class,ABC_XYZ,Forecast_Strategy
1110,IA701285,21.0,0.31,0.92,2.93,8,0.88,Slow Moving,2.217728278889424e-05,99.50574123485464,C,Z,CZ,Croston
1110,IA701284,21.0,0.31,0.92,2.93,8,0.88,Slow Moving,2.217728278889424e-05,99.50576341213744,C,Z,CZ,Croston
1152,ID314083,21.0,0.31,0.83,2.66,10,0.85,Slow Moving,2.217728278889424e-05,99.50578558942024,C,Z,CZ,Croston
1153,ID201933,21.0,0.31,0.76,2.42,13,0.81,Slow Moving,2.217728278889424e-05,99.505807766703,C,Z,CZ,Croston
1155,IC420690,21.0,0.31,0.65,2.08,15,0.78,Slow Moving,2.217728278889424e-05,99.5058299439858,C,Z,CZ,Croston
1153,ID800532,21.0,0.31,0.95,3.03,8,0.88,Slow Moving,2.217728278889424e-05,99.5058521212686,C,Z,CZ,Croston
1153,IU408916,21.0,0.31,2.55,8.12,1,0.99,Intermittent,2.217728278889424e-05,99.50587429855138,C,Z,CZ,Croston
1155,IA236776,21.0,0.31,0.83,2.66,12,0.82,Slow Moving,2.217728278889424e-05,99.50589647583416,C,Z,CZ,Croston
1152,ID306705,21.0,0.31,0.85,2.71,11,0.84,Slow Moving,2.217728278889424e-05,99.50591865311696,C,Z,CZ,Croston
1152,ID317079,21.0,0.31,0.78,2.48,14,0.79,Slow Moving,2.217728278889424e-05,99.50594083039974,C,Z,CZ,Croston
1153,ID334567,21.0,0.31,0.72,2.29,13,0.81,Slow Moving,2.217728278889424e-05,99.50596300768252,C,Z,CZ,Croston
1152,ID371902,21.0,0.31,1.6,5.12,3,0.96,Intermittent,2.217728278889424e-05,99.50598518496533,C,Z,CZ,Croston
1155,IA305353,21.0,0.31,0.52,1.67,19,0.72,Slow Moving,2.217728278889424e-05,99.5060073622481,C,Z,CZ,Croston
1152,IA341149PR,21.0,0.31,0.65,2.08,17,0.75,Slow Moving,2.217728278889424e-05,99.50602953953089,C,Z,CZ,Croston
1153,ID201268,21.0,0.31,0.98,3.13,12,0.82,Slow Moving,2.217728278889424e-05,99.50605171681369,C,Z,CZ,Croston
1152,ID376472,21.0,0.31,0.76,2.42,14,0.79,Slow Moving,2.217728278889424e-05,99.50607389409646,C,Z,CZ,Croston
1110,IC301921,21.0,0.31,0.6,1.93,17,0.75,Slow Moving,2.217728278889424e-05,99.50609607137925,C,Z,CZ,Croston
1152,IB301823,21.0,0.31,1.05,3.36,6,0.91,Slow Moving,2.217728278889424e-05,99.50611824866203,C,Z,CZ,Croston
1153,IA210071,21.0,0.31,0.7,2.22,14,0.79,Slow Moving,2.217728278889424e-05,99.50614042594482,C,Z,CZ,Croston
1155,ID335036,21.0,0.31,0.74,2.35,13,0.81,Slow Moving,2.217728278889424e-05,99.5061626032276,C,Z,CZ,Croston
1155,IC324341,21.0,0.31,1.86,5.94,4,0.94,Intermittent,2.217728278889424e-05,99.5061847805104,C,Z,CZ,Croston
1153,IH450697,21.0,0.31,1.07,3.41,7,0.9,Slow Moving,2.217728278889424e-05,99.50620695779318,C,Z,CZ,Croston
1153,IE465255,21.0,0.31,1.1,3.5,7,0.9,Slow Moving,2.217728278889424e-05,99.50622913507596,C,Z,CZ,Croston
1155,IC349340,21.0,0.31,0.65,2.08,15,0.78,Slow Moving,2.217728278889424e-05,99.50625131235876,C,Z,CZ,Croston
1152,ID323630,21.0,0.31,0.7,2.22,15,0.78,Slow Moving,2.217728278889424e-05,99.50627348964154,C,Z,CZ,Croston
1155,IC305734,21.0,0.31,0.65,2.08,15,0.78,Slow Moving,2.217728278889424e-05,99.50629566692432,C,Z,CZ,Croston
1110,ST111515,21.0,0.31,0.6,1.93,17,0.75,Slow Moving,2.217728278889424e-05,99.50631784420712,C,Z,CZ,Croston
1153,IA336672,21.0,0.31,0.74,2.35,13,0.81,Slow Moving,2.217728278889424e-05,99.5063400214899,C,Z,CZ,Croston
1155,IE312843,21.0,0.31,2.43,7.74,2,0.97,Intermittent,2.217728278889424e-05,99.50636219877268,C,Z,CZ,Croston
1110,IM300865,21.0,0.31,1.08,3.45,7,0.9,Slow Moving,2.217728278889424e-05,99.50638437605548,C,Z,CZ,Croston
1152,ID352998,21.0,0.31,0.85,2.71,11,0.84,Slow Moving,2.217728278889424e-05,99.50640655333828,C,Z,CZ,Croston
1152,ID616707,21.0,0.31,0.7,2.22,14,0.79,Slow Moving,2.217728278889424e-05,99.50642873062104,C,Z,CZ,Croston
1110,IC513792,21.0,0.31,1.08,3.45,6,0.91,Slow Moving,2.217728278889424e-05,99.50645090790384,C,Z,CZ,Croston
1152,ID345595,21.0,0.31,1.03,3.27,8,0.88,Slow Moving,2.217728278889424e-05,99.50647308518664,C,Z,CZ,Croston
1153,IB004469,21.0,0.31,0.63,2.0,16,0.76,Slow Moving,2.217728278889424e-05,99.5064952624694,C,Z,CZ,Croston
1153,IC532189,21.0,0.31,0.88,2.82,10,0.85,Slow Moving,2.217728278889424e-05,99.5065174397522,C,Z,CZ,Croston
1153,IE323175,21.0,0.31,0.52,1.67,19,0.72,Slow Moving,2.217728278889424e-05,99.506539617035,C,Z,CZ,Croston
1153,IB007062,21.0,0.31,0.78,2.48,15,0.78,Slow Moving,2.217728278889424e-05,99.50656179431778,C,Z,CZ,Croston
1153,IC415585,21.0,0.31,1.56,4.97,5,0.93,Intermittent,2.217728278889424e-05,99.50658397160056,C,Z,CZ,Croston
1152,ID324947,21.0,0.31,1.25,3.98,4,0.94,Intermittent,2.217728278889424e-05,99.50660614888336,C,Z,CZ,Croston
1110,ID204304,21.0,0.31,0.78,2.48,12,0.82,Slow Moving,2.217728278889424e-05,99.50662832616614,C,Z,CZ,Croston
1153,ID316399,21.0,0.31,1.27,4.06,10,0.85,Slow Moving,2.217728278889424e-05,99.50665050344892,C,Z,CZ,Croston
1152,IC324503,21.0,0.31,1.52,4.84,6,0.91,Slow Moving,2.217728278889424e-05,99.50667268073173,C,Z,CZ,Croston
1110,IC531173,21.0,0.31,1.4,4.45,8,0.88,Slow Moving,2.217728278889424e-05,99.5066948580145,C,Z,CZ,Croston
1153,2223341687,21.0,0.31,0.58,1.85,18,0.73,Slow Moving,2.217728278889424e-05,99.50671703529729,C,Z,CZ,Croston
1153,IC369537,21.0,0.31,0.58,1.85,18,0.73,Slow Moving,2.217728278889424e-05,99.50673921258009,C,Z,CZ,Croston
1155,IC308332,21.0,0.31,0.55,1.76,18,0.73,Slow Moving,2.217728278889424e-05,99.50676138986286,C,Z,CZ,Croston
1155,ID376550,21.0,0.31,0.88,2.82,10,0.85,Slow Moving,2.217728278889424e-05,99.50678356714565,C,Z,CZ,Croston
1153,IE311405,21.0,0.31,0.88,2.82,10,0.85,Slow Moving,2.217728278889424e-05,99.50680574442843,C,Z,CZ,Croston
1153,ME602011,21.0,0.31,0.8,2.54,14,0.79,Slow Moving,2.217728278889424e-05,99.50682792171122,C,Z,CZ,Croston
1110,ID353665,21.0,0.31,1.34,4.28,7,0.9,Slow Moving,2.217728278889424e-05,99.506850098994,C,Z,CZ,Croston
1152,ID602009,21.0,0.31,0.67,2.15,15,0.78,Slow Moving,2.217728278889424e-05,99.5068722762768,C,Z,CZ,Croston
1110,IA348549,21.0,0.31,0.81,2.6,12,0.82,Slow Moving,2.217728278889424e-05,99.50689445355958,C,Z,CZ,Croston
1153,ID205972,21.0,0.31,1.08,3.45,7,0.9,Slow Moving,2.217728278889424e-05,99.50691663084235,C,Z,CZ,Croston
1153,IC355365,21.0,0.31,1.4,4.45,8,0.88,Slow Moving,2.217728278889424e-05,99.50693880812516,C,Z,CZ,Croston
1153,IC803258,21.0,0.31,0.93,2.98,12,0.82,Slow Moving,2.217728278889424e-05,99.50696098540794,C,Z,CZ,Croston
1153,IC519776,21.0,0.31,1.2,3.83,5,0.93,Intermittent,2.217728278889424e-05,99.50698316269072,C,Z,CZ,Croston
1153,IB301603,21.0,0.31,1.0,3.18,9,0.87,Slow Moving,2.217728278889424e-05,99.50700533997352,C,Z,CZ,Croston
1155,IC417198,21.0,0.31,0.78,2.48,11,0.84,Slow Moving,2.217728278889424e-05,99.5070275172563,C,Z,CZ,Croston
1153,IE332151,21.0,0.31,2.43,7.74,2,0.97,Intermittent,2.217728278889424e-05,99.50704969453908,C,Z,CZ,Croston
1153,IE323836,21.0,0.31,0.65,2.08,17,0.75,Slow Moving,2.217728278889424e-05,99.50707187182188,C,Z,CZ,Croston
1153,IC514573,21.0,0.31,0.8,2.54,13,0.81,Slow Moving,2.217728278889424e-05,99.50709404910468,C,Z,CZ,Croston
1152,ID379765,21.0,0.31,0.63,2.0,15,0.78,Slow Moving,2.217728278889424e-05,99.50711622638744,C,Z,CZ,Croston
1110,IM300907,21.0,0.31,1.38,4.42,9,0.87,Slow Moving,2.217728278889424e-05,99.50713840367024,C,Z,CZ,Croston
1155,ID317166,21.0,0.31,0.78,2.48,14,0.79,Slow Moving,2.217728278889424e-05,99.50716058095304,C,Z,CZ,Croston
1153,IC398943,21.0,0.31,0.6,1.93,17,0.75,Slow Moving,2.217728278889424e-05,99.5071827582358,C,Z,CZ,Croston
1110,IB999845,21.0,0.31,0.76,2.42,11,0.84,Slow Moving,2.217728278889424e-05,99.5072049355186,C,Z,CZ,Croston
1153,IB007546,21.0,0.31,0.83,2.66,11,0.84,Slow Moving,2.217728278889424e-05,99.5072271128014,C,Z,CZ,Croston
1152,IC366589,21.0,0.31,0.63,2.0,16,0.76,Slow Moving,2.217728278889424e-05,99.50724929008418,C,Z,CZ,Croston
1110,IC533722,21.0,0.31,1.19,3.79,8,0.88,Slow Moving,2.217728278889424e-05,99.50727146736696,C,Z,CZ,Croston
1152,IC338214,21.0,0.31,0.74,2.35,11,0.84,Slow Moving,2.217728278889424e-05,99.50729364464976,C,Z,CZ,Croston
1110,ID346615,21.0,0.31,0.67,2.15,15,0.78,Slow Moving,2.217728278889424e-05,99.50731582193254,C,Z,CZ,Croston
1152,IA356242,21.0,0.31,0.58,1.85,17,0.75,Slow Moving,2.217728278889424e-05,99.50733799921532,C,Z,CZ,Croston
1153,ID366501,21.0,0.31,0.55,1.76,18,0.73,Slow Moving,2.217728278889424e-05,99.50736017649812,C,Z,CZ,Croston
1152,IC344523,21.0,0.31,0.63,2.0,15,0.78,Slow Moving,2.217728278889424e-05,99.5073823537809,C,Z,CZ,Croston
1155,IB004368,21.0,0.31,0.74,2.35,14,0.79,Slow Moving,2.217728278889424e-05,99.50740453106368,C,Z,CZ,Croston
1152,IA207646,21.0,0.31,1.65,5.26,3,0.96,Intermittent,2.217728278889424e-05,99.50742670834649,C,Z,CZ,Croston
1155,ID339317,21.0,0.31,0.67,2.15,14,0.79,Slow Moving,2.217728278889424e-05,99.50744888562926,C,Z,CZ,Croston
1152,2224644448,21.0,0.31,0.67,2.15,13,0.81,Slow Moving,2.217728278889424e-05,99.50747106291205,C,Z,CZ,Croston
1153,IA222281,21.0,0.31,1.5,4.78,8,0.88,Slow Moving,2.217728278889424e-05,99.50749324019483,C,Z,CZ,Croston
1155,ID301353,21.0,0.31,0.74,2.35,14,0.79,Slow Moving,2.217728278889424e-05,99.50751541747762,C,Z,CZ,Croston
1153,ID354196,21.0,0.31,0.7,2.22,14,0.79,Slow Moving,2.217728278889424e-05,99.5075375947604,C,Z,CZ,Croston
1155,IC369602,21.0,0.31,0.97,3.08,9,0.87,Slow Moving,2.217728278889424e-05,99.5075597720432,C,Z,CZ,Croston
1152,IC528087,21.0,0.31,1.52,4.84,3,0.96,Intermittent,2.217728278889424e-05,99.50758194932598,C,Z,CZ,Croston
1153,IA308754PR,21.0,0.31,0.5,1.58,20,0.7,Slow Moving,2.217728278889424e-05,99.50760412660875,C,Z,CZ,Croston
1110,IE332166,21.0,0.31,0.55,1.76,18,0.73,Slow Moving,2.217728278889424e-05,99.50762630389156,C,Z,CZ,Croston
1110,IE324873,21.0,0.31,0.97,3.08,12,0.82,Slow Moving,2.217728278889424e-05,99.50764848117434,C,Z,CZ,Croston
1152,ID326611,21.0,0.31,0.55,1.76,18,0.73,Slow Moving,2.217728278889424e-05,99.50767065845712,C,Z,CZ,Croston
1110,IA890031,21.0,0.31,1.76,5.63,5,0.93,Intermittent,2.217728278889424e-05,99.50769283573992,C,Z,CZ,Croston
1155,ID340671,21.0,0.31,0.63,2.0,15,0.78,Slow Moving,2.217728278889424e-05,99.5077150130227,C,Z,CZ,Croston
1110,IA341350,21.0,0.31,0.7,2.22,16,0.76,Slow Moving,2.217728278889424e-05,99.50773719030548,C,Z,CZ,Croston
1152,ID616706,21.0,0.31,0.7,2.22,14,0.79,Slow Moving,2.217728278889424e-05,99.50775936758828,C,Z,CZ,Croston
1110,IC383871,21.0,0.31,1.17,3.75,10,0.85,Slow Moving,2.217728278889424e-05,99.50778154487108,C,Z,CZ,Croston
1152,IH450847,21.0,0.31,2.31,7.38,2,0.97,Intermittent,2.217728278889424e-05,99.50780372215384,C,Z,CZ,Croston
1152,IH450844,21.0,0.31,2.21,7.04,2,0.97,Intermittent,2.217728278889424e-05,99.50782589943664,C,Z,CZ,Croston
1152,IC383071,21.0,0.31,1.17,3.75,7,0.9,Slow Moving,2.217728278889424e-05,99.50784807671944,C,Z,CZ,Croston
1153,IC509601,21.0,0.31,0.72,2.29,15,0.78,Slow Moving,2.217728278889424e-05,99.5078702540022,C,Z,CZ,Croston
1152,IM300800,21.0,0.31,1.11,3.54,9,0.87,Slow Moving,2.217728278889424e-05,99.507892431285,C,Z,CZ,Croston
1155,IC540171,21.0,0.31,1.11,3.54,8,0.88,Slow Moving,2.217728278889424e-05,99.5079146085678,C,Z,CZ,Croston
1110,ID362881,21.0,0.31,2.43,7.74,2,0.97,Intermittent,2.217728278889424e-05,99.50793678585056,C,Z,CZ,Croston
1153,ID358220,21.0,0.31,1.49,4.75,9,0.87,Slow Moving,2.217728278889424e-05,99.50795896313336,C,Z,CZ,Croston
1153,IF800197,21.0,0.31,2.43,7.74,2,0.97,Intermittent,2.217728278889424e-05,99.50798114041616,C,Z,CZ,Croston
1152,IH450305,21.0,0.31,2.11,6.73,2,0.97,Intermittent,2.217728278889424e-05,99.50800331769894,C,Z,CZ,Croston
1155,ID350695,21.0,0.31,0.88,2.82,10,0.85,Slow Moving,2.217728278889424e-05,99.50802549498172,C,Z,CZ,Croston
1155,ID602420,21.0,0.31,0.93,2.98,11,0.84,Slow Moving,2.217728278889424e-05,99.50804767226452,C,Z,CZ,Croston
1155,ID346238,21.0,0.31,0.58,1.85,17,0.75,Slow Moving,2.217728278889424e-05,99.5080698495473,C,Z,CZ,Croston
1153,ID348004,21.0,0.31,1.35,4.31,7,0.9,Slow Moving,2.217728278889424e-05,99.50809202683008,C,Z,CZ,Croston
1110,IF800313,21.0,0.31,1.44,4.59,4,0.94,Intermittent,2.217728278889424e-05,99.50811420411289,C,Z,CZ,Croston
1155,ID600970,21.0,0.31,2.43,7.74,2,0.97,Intermittent,2.217728278889424e-05,99.50813638139566,C,Z,CZ,Croston
1153,IA335037,21.0,0.31,0.63,2.0,16,0.76,Slow Moving,2.217728278889424e-05,99.50815855867845,C,Z,CZ,Croston
1152,IE890222,21.0,0.31,1.1,3.5,7,0.9,Slow Moving,2.217728278889424e-05,99.50818073596125,C,Z,CZ,Croston
1110,IA308767,21.0,0.31,0.95,3.03,11,0.84,Slow Moving,2.217728278889424e-05,99.50820291324402,C,Z,CZ,Croston
1152,IE314604,21.0,0.31,0.74,2.35,11,0.84,Slow Moving,2.217728278889424e-05,99.5082250905268,C,Z,CZ,Croston
1153,ID802704,21.0,0.31,0.92,2.93,11,0.84,Slow Moving,2.217728278889424e-05,99.5082472678096,C,Z,CZ,Croston
1110,CK100003,21.0,0.31,2.21,7.04,2,0.97,Intermittent,2.217728278889424e-05,99.50826944509238,C,Z,CZ,Croston
1110,IA336338,21.0,0.31,1.24,3.94,7,0.9,Slow Moving,2.217728278889424e-05,99.50829162237515,C,Z,CZ,Croston
1110,IE311240,21.0,0.31,0.85,2.71,9,0.87,Slow Moving,2.217728278889424e-05,99.50831379965796,C,Z,CZ,Croston
1110,IC522459,21.0,0.31,1.48,4.72,4,0.94,Intermittent,2.217728278889424e-05,99.50833597694074,C,Z,CZ,Croston
1110,IC308924,21.0,0.31,0.58,1.85,17,0.75,Slow Moving,2.217728278889424e-05,99.50835815422352,C,Z,CZ,Croston
1152,2221715873,21.0,0.31,1.91,6.09,3,0.96,Intermittent,2.217728278889424e-05,99.50838033150632,C,Z,CZ,Croston
1110,IA235911,21.0,0.31,0.98,3.13,9,0.87,Slow Moving,2.217728278889424e-05,99.5084025087891,C,Z,CZ,Croston
1155,ID366915,21.0,0.31,0.87,2.77,11,0.84,Slow Moving,2.217728278889424e-05,99.50842468607188,C,Z,CZ,Croston
1153,ID608199,21.0,0.31,1.01,3.22,11,0.84,Slow Moving,2.217728278889424e-05,99.50844686335468,C,Z,CZ,Croston
1153,IA334071,21.0,0.31,1.44,4.59,4,0.94,Intermittent,2.217728278889424e-05,99.50846904063746,C,Z,CZ,Croston
1153,ID600409,21.0,0.31,0.6,1.93,16,0.76,Slow Moving,2.217728278889424e-05,99.50849121792024,C,Z,CZ,Croston
1152,IH450742,21.0,0.31,2.21,7.04,2,0.97,Intermittent,2.217728278889424e-05,99.50851339520304,C,Z,CZ,Croston
1152,IH450741,21.0,0.31,2.09,6.67,3,0.96,Intermittent,2.217728278889424e-05,99.50853557248584,C,Z,CZ,Croston
1152,IC319445,21.0,0.31,1.1,3.5,6,0.91,Slow Moving,2.217728278889424e-05,99.5085577497686,C,Z,CZ,Croston
1110,IE450614,21.0,0.31,1.5,4.78,5,0.93,Intermittent,2.217728278889424e-05,99.5085799270514,C,Z,CZ,Croston
1110,ID621001,21.0,0.31,1.1,3.5,10,0.85,Slow Moving,2.217728278889424e-05,99.5086021043342,C,Z,CZ,Croston
1152,ID800263,21.0,0.31,1.25,3.98,7,0.9,Slow Moving,2.217728278889424e-05,99.50862428161696,C,Z,CZ,Croston
1155,ID366766,21.0,0.31,0.63,2.0,16,0.76,Slow Moving,2.217728278889424e-05,99.50864645889976,C,Z,CZ,Croston
1155,IC332220,21.0,0.31,1.05,3.36,8,0.88,Slow Moving,2.217728278889424e-05,99.50866863618256,C,Z,CZ,Croston
1152,IA339214,21.0,0.31,0.85,2.71,14,0.79,Slow Moving,2.217728278889424e-05,99.50869081346534,C,Z,CZ,Croston
1110,IC374278,21.0,0.31,0.9,2.88,8,0.88,Slow Moving,2.217728278889424e-05,99.50871299074812,C,Z,CZ,Croston
1110,IC403810,21.0,0.31,1.42,4.52,7,0.9,Slow Moving,2.217728278889424e-05,99.50873516803092,C,Z,CZ,Croston
1152,IA308983,21.0,0.31,1.25,3.98,12,0.82,Slow Moving,2.217728278889424e-05,99.5087573453137,C,Z,CZ,Croston
1110,ID343615,21.0,0.31,1.84,5.87,2,0.97,Intermittent,2.217728278889424e-05,99.50877952259648,C,Z,CZ,Croston
1110,ID343291,21.0,0.31,0.63,2.0,16,0.76,Slow Moving,2.217728278889424e-05,99.50880169987929,C,Z,CZ,Croston
1152,IC318789,21.0,0.31,0.83,2.66,11,0.84,Slow Moving,2.217728278889424e-05,99.50882387716206,C,Z,CZ,Croston
1153,2222208989,21.0,0.31,0.63,2.0,16,0.76,Slow Moving,2.217728278889424e-05,99.50884605444485,C,Z,CZ,Croston
1152,IH450878,21.0,0.31,2.02,6.46,2,0.97,Intermittent,2.217728278889424e-05,99.50886823172765,C,Z,CZ,Croston
1152,IH450874,21.0,0.31,2.21,7.04,2,0.97,Intermittent,2.217728278889424e-05,99.50889040901042,C,Z,CZ,Croston
1110,IC413659,21.0,0.31,1.08,3.45,10,0.85,Slow Moving,2.217728278889424e-05,99.5089125862932,C,Z,CZ,Croston
1110,IC318798,21.0,0.31,1.0,3.18,7,0.9,Slow Moving,2.217728278889424e-05,99.508934763576,C,Z,CZ,Croston
1155,IA301590,21.0,0.31,0.58,1.85,18,0.73,Slow Moving,2.217728278889424e-05,99.50895694085878,C,Z,CZ,Croston
1153,203508,21.0,0.31,0.8,2.54,13,0.81,Slow Moving,2.217728278889424e-05,99.50897911814155,C,Z,CZ,Croston
1110,ID310140,21.0,0.31,0.74,2.35,14,0.79,Slow Moving,2.217728278889424e-05,99.50900129542435,C,Z,CZ,Croston
1110,2223652704,21.0,0.31,0.72,2.29,13,0.81,Slow Moving,2.217728278889424e-05,99.50902347270714,C,Z,CZ,Croston
1110,IE318693,21.0,0.31,0.72,2.29,14,0.79,Slow Moving,2.217728278889424e-05,99.50904564998991,C,Z,CZ,Croston
1155,203502,21.0,0.31,0.52,1.67,19,0.72,Slow Moving,2.217728278889424e-05,99.50906782727272,C,Z,CZ,Croston
1155,ID362938,21.0,0.31,0.55,1.76,18,0.73,Slow Moving,2.217728278889424e-05,99.5090900045555,C,Z,CZ,Croston
1110,ID377936,21.0,0.31,0.6,1.93,17,0.75,Slow Moving,2.217728278889424e-05,99.50911218183828,C,Z,CZ,Croston
1155,IA218353,21.0,0.31,1.31,4.17,8,0.88,Slow Moving,2.217728278889424e-05,99.50913435912108,C,Z,CZ,Croston
1110,ID349998,21.0,0.31,0.78,2.48,12,0.82,Slow Moving,2.217728278889424e-05,99.50915653640386,C,Z,CZ,Croston
1153,ID330705,21.0,0.31,0.65,2.08,15,0.78,Slow Moving,2.217728278889424e-05,99.50917871368664,C,Z,CZ,Croston
1152,2221762883,21.0,0.31,1.0,3.18,8,0.88,Slow Moving,2.217728278889424e-05,99.50920089096944,C,Z,CZ,Croston
1155,IM301541,21.0,0.31,0.81,2.6,10,0.85,Slow Moving,2.217728278889424e-05,99.50922306825224,C,Z,CZ,Croston
1155,IC319048,21.0,0.31,1.31,4.17,7,0.9,Slow Moving,2.217728278889424e-05,99.509245245535,C,Z,CZ,Croston
1152,IC531161,21.0,0.31,0.78,2.48,11,0.84,Slow Moving,2.217728278889424e-05,99.5092674228178,C,Z,CZ,Croston
1110,MS602018,21.0,0.31,1.7,5.43,3,0.96,Intermittent,2.217728278889424e-05,99.5092896001006,C,Z,CZ,Croston
1155,IC417402,21.0,0.31,0.78,2.48,10,0.85,Slow Moving,2.217728278889424e-05,99.50931177738336,C,Z,CZ,Croston
1153,CK100103,21.0,0.31,1.04,3.32,9,0.87,Slow Moving,2.217728278889424e-05,99.50933395466616,C,Z,CZ,Croston
1110,IE303217,21.0,0.31,1.79,5.71,2,0.97,Intermittent,2.217728278889424e-05,99.50935613194896,C,Z,CZ,Croston
1110,ID602417,21.0,0.31,1.1,3.5,9,0.87,Slow Moving,2.217728278889424e-05,99.50937830923174,C,Z,CZ,Croston
1155,ST227109,21.0,0.31,0.58,1.85,17,0.75,Slow Moving,2.217728278889424e-05,99.50940048651452,C,Z,CZ,Croston
1152,IA223797,21.0,0.31,1.7,5.43,3,0.96,Intermittent,2.217728278889424e-05,99.50942266379732,C,Z,CZ,Croston
1110,ID375499,21.0,0.31,0.65,2.08,16,0.76,Slow Moving,2.217728278889424e-05,99.5094448410801,C,Z,CZ,Croston
1155,ID378457,21.0,0.31,0.9,2.88,12,0.82,Slow Moving,2.217728278889424e-05,99.50946701836288,C,Z,CZ,Croston
1153,IA339465,21.0,0.31,0.74,2.35,13,0.81,Slow Moving,2.217728278889424e-05,99.50948919564568,C,Z,CZ,Croston
1152,IA309253,21.0,0.31,0.9,2.88,11,0.84,Slow Moving,2.217728278889424e-05,99.50951137292846,C,Z,CZ,Croston
1153,ID335110,21.0,0.31,0.72,2.29,15,0.78,Slow Moving,2.217728278889424e-05,99.50953355021124,C,Z,CZ,Croston
1110,ID205114,21.0,0.31,2.43,7.74,2,0.97,Intermittent,2.217728278889424e-05,99.50955572749405,C,Z,CZ,Croston
1152,IA309328,21.0,0.31,0.8,2.54,11,0.84,Slow Moving,2.217728278889424e-05,99.50957790477682,C,Z,CZ,Croston
1152,IC318139,21.0,0.31,0.81,2.6,12,0.82,Slow Moving,2.217728278889424e-05,99.5096000820596,C,Z,CZ,Croston
1153,1000001,21.0,0.31,0.58,1.85,18,0.73,Slow Moving,2.217728278889424e-05,99.5096222593424,C,Z,CZ,Croston
1152,ID354165,21.0,0.31,0.72,2.29,15,0.78,Slow Moving,2.217728278889424e-05,99.50964443662518,C,Z,CZ,Croston
1155,IA300628,21.0,0.31,0.92,2.93,11,0.84,Slow Moving,2.217728278889424e-05,99.50966661390795,C,Z,CZ,Croston
1155,ID343111,21.0,0.31,1.7,5.43,3,0.96,Intermittent,2.217728278889424e-05,99.50968879119075,C,Z,CZ,Croston
1152,IA344113,21.0,0.31,0.55,1.76,18,0.73,Slow Moving,2.217728278889424e-05,99.50971096847354,C,Z,CZ,Croston
1153,32219,21.0,0.31,0.65,2.08,15,0.78,Slow Moving,2.217728278889424e-05,99.50973314575631,C,Z,CZ,Croston
1155,IA302723,21.0,0.31,1.01,3.22,8,0.88,Slow Moving,2.217728278889424e-05,99.50975532303912,C,Z,CZ,Croston
1110,ID501512,21.0,0.31,0.78,2.48,13,0.81,Slow Moving,2.217728278889424e-05,99.5097775003219,C,Z,CZ,Croston
1153,ID206218,21.0,0.31,0.93,2.98,8,0.88,Slow Moving,2.217728278889424e-05,99.50979967760468,C,Z,CZ,Croston
1110,IE454034,21.0,0.31,1.14,3.62,8,0.88,Slow Moving,2.217728278889424e-05,99.50982185488748,C,Z,CZ,Croston
1153,IA339467,21.0,0.31,0.55,1.76,18,0.73,Slow Moving,2.217728278889424e-05,99.50984403217026,C,Z,CZ,Croston
1155,ID312468,21.0,0.31,1.43,4.55,5,0.93,Intermittent,2.217728278889424e-05,99.50986620945304,C,Z,CZ,Croston
1153,IU412798,21.0,0.31,1.33,4.24,8,0.88,Slow Moving,2.217728278889424e-05,99.50988838673584,C,Z,CZ,Croston
1152,IC309946,21.0,0.31,0.76,2.42,10,0.85,Slow Moving,2.217728278889424e-05,99.50991056401864,C,Z,CZ,Croston
1153,IE302370,21.0,0.31,0.81,2.6,13,0.81,Slow Moving,2.217728278889424e-05,99.5099327413014,C,Z,CZ,Croston
1153,IE302365,21.0,0.31,1.22,3.91,8,0.88,Slow Moving,2.217728278889424e-05,99.5099549185842,C,Z,CZ,Croston
1155,IA302084,21.0,0.31,0.78,2.48,11,0.84,Slow Moving,2.217728278889424e-05,99.509977095867,C,Z,CZ,Croston
1152,IE327844,21.0,0.31,0.63,2.0,16,0.76,Slow Moving,2.217728278889424e-05,99.50999927314976,C,Z,CZ,Croston
1153,IA235955,21.0,0.31,1.41,4.49,8,0.88,Slow Moving,2.217728278889424e-05,99.51002145043256,C,Z,CZ,Croston
1110,IA346950LY,21.0,0.31,0.9,2.88,10,0.85,Slow Moving,2.217728278889424e-05,99.51004362771536,C,Z,CZ,Croston
1110,ID309941,21.0,0.31,1.27,4.06,10,0.85,Slow Moving,2.217728278889424e-05,99.51006580499812,C,Z,CZ,Croston
1110,ID356548,21.0,0.31,1.37,4.38,7,0.9,Slow Moving,2.217728278889424e-05,99.51008798228092,C,Z,CZ,Croston
1155,ID356528,21.0,0.31,0.72,2.29,15,0.78,Slow Moving,2.217728278889424e-05,99.51011015956372,C,Z,CZ,Croston
1155,IB002451,21.0,0.31,0.97,3.08,9,0.87,Slow Moving,2.217728278889424e-05,99.5101323368465,C,Z,CZ,Croston
1153,ID329436,21.0,0.31,1.59,5.06,5,0.93,Intermittent,2.217728278889424e-05,99.51015451412928,C,Z,CZ,Croston
1110,MB162630,21.0,0.31,0.85,2.71,11,0.84,Slow Moving,2.217728278889424e-05,99.51017669141208,C,Z,CZ,Croston
